stars,name,text,date,city,longitude,latitude,categories
5,Bailiwick,"Beautiful new pub inside The Orleans. The kitchen is producing top quality dishes with a very affordable price, I love the Chicken n French Toast. 
Service was outstanding, the host smiled and made us feel welcome, our server was knowledgeable and attentive, the food runner explained the dish as he delivered it to our table, even the bus person offered to refill my water as he cleared away my dirty appetizer plate.
The lounge seemed pretty cool too, the bartenders were hustling about pouring beer and joking with guests sitting at the bar. 
My wife and I stayed a little longer just to listen to the acoustic music playing on the stage, we are already planning our next date night at Bailiwick and we are bringing our friends.",2016-11-15,Las Vegas,-115.20248501299999,36.1022086676,"['Restaurants', 'Gastropubs']"
1,Greek Patio,"Hankering for a saganaki, I ordered a carry out from Greek patio.  What I got instead was burnt cheese the had to be cut with a steak knife and tasted like ash.  :(",2012-10-22,Phoenix,-112.068404,33.637793,"['Greek', 'Restaurants', 'Mediterranean']"
5,Peppermint Thai Cuisine,"Best Thai in Cleveland area and we've had them all.

Awesome.",2012-08-23,Pepper Pike,-81.461824,41.462942,"['Restaurants', 'Thai']"
3,T-Bird Lounge & Restaurant,"There is only 1 reason I come to T Birds and that's to eat there special Stromboli!  This is the only place that I go too when I'm feeling super hungry for Stromboli! I made the mistake the 1st time by ordering a large and boy was that the biggest Stromboli I seen.  There Small can feed 4 people easily and that's what I order ever since. 

The restaurant is nicely separated from the bar and completely smoke free.  There are TV's in the area so you can watch your sports game during your lunch or dinner.

They have a large menu ranging from simple appetizers to full course Surf and Turf meals.  The Stromboli is obviously my favorite.

The establishment is really clean and the staff is really friendly.  It doesn't get that busy so service is always there to fill your drinks.  

They have a full bar so you can order any drink you want.  Gaming is also available here.",2013-11-08,Las Vegas,-115.21640079999999,36.0298322,"['Burgers', 'Nightlife', 'Lounges', 'Restaurants', 'Bars']"
4,Mesa Grill,"Went for brunch/lunch on a Saturday at 2:30 pm.

Black Widow Mojito - WOW, great cocktail.  I can't wait to make it on my own... but I don't think it will ever turn out that good.

Grilled salmon - great presentation and flavor with sauces on plate... I think it was a really good poblano sauce.  Excellent flavor and loved the tomatillo salsa on top of the fish.  Note to self (or whoever wants to listen): order fish well done.  I ordered mine medium this time and it was a little too underdone in the middle for my tastes.

Sophie's Chopped Salad - eh, I could take it or leave it.  Big chunks of cheese in the salad and the dressing was good but not OMG good.

Pork tenderloin sandwich - OMG good.  Spicy sauce with expertly seasoned and tender pork, great bread.

Roasted beet and grapefruit salad - EXCELLENT.  

Service was great for us, but that is such a subjective thing because someone two tables over from us was hard-core bitching.  They had ordered appetizers, ate the appetizers, then put their order for lunch in and were whining because they saw that we had gotten our salads before their lunch order came out.  Wah, cry about it.  The manager came over and handled that little situation, but we were not disappointed with the service whatsoever.  Our server's name was Miguel, and he was really a very good server.  He made some great recommendations, which I always appreciate, and was, in general, pretty darn smooth.

For me, this is definitely a repeat.  I would love to do it again.",2008-09-02,Las Vegas,-115.17479270700001,36.1171245659,"['Tex-Mex', 'Southern', 'Restaurants', 'Mexican', 'American (New)']"
4,Primanti Bros.,"You either love a Primanti's or hate them I adore them, and adore them more after moving around the world and coming home. It's an insane amount of food, meat, french fries, sweet n sour cole slaw between two slices of really big bread but somehow it is magic. 

The strip district location is noisy and chaotic at night but that's just how  I like it. The suburban locations have good service that is more or less like any ordinary sports bar.",2014-09-30,Pittsburgh,-79.9855880737,40.4507064819,"['Restaurants', 'Nightlife', 'American (New)', 'Sandwiches', 'Sports Bars', 'Bars']"
5,Pomo Pizzeria - Downtown Phoenix,"Just went there to celebrate a birthday and this place is outstanding.  I told the server and after a delicious pizza was pleasantly surprised with a canoli. The owner himself came over and it was all very nice.  The pizza I ordered was so good that I'm thinking about it now and can't wait to go back to try other things on the menu. Also would recommend trying the Blood orange drink.  Really enjoyed it!  Great place for a date and also a celebration, i.e. birthday or anniversary.  Highly recommend this restaurant and hope to return soon.",2013-06-29,Phoenix,-112.07228319999999,33.4558709,"['Italian', 'Sandwiches', 'Pizza', 'Restaurants']"
3,Covernotes,"First time going - a lot more spacious on the inside than it seems from the outside. The place was really clean and I loved the wall with different tea jars. A lot of variety and it was cute. The tea I wanted was on the top shelf which was too high for any of my friends to reach so we choose something else... I ordered an iced tea latte. They told me that they didn't have any ice so they would use cold water and cold milk. The latté was super watery, barely any milk and made my stomach hurt for two days. I wouldn't mind going again, but I think I'd just go with a simple and plain tea.",2016-04-25,Richmond Hill,-79.4390097,43.877234,"['Restaurants', 'Bookstores', 'Shopping', 'Books', 'Mags', 'Music & Video', 'Food', 'Coffee & Tea', 'Cafes']"
5,Seksun Sushi,Took my wife here for a surprise birthday with her friends.  I chalked up big points.  The staff was extremely helpful and nice.  They set up a great place for us to sit.  They were really nice to the kids as well.  Their food was a hit too. Everyone really enjoyed their sushi and kids loved their Ramen. On top of all that their prices  are affordable. What a fantastic restaurant! The people who work there who are smiling the whole time!  Nice hometown feel.  I am sure they will learn to recognize us by name.  This is our new sushi place!,2015-05-02,Chandler,-111.862674,33.32013,"['Restaurants', 'Sushi Bars', 'Chinese', 'Japanese']"
4,The Manna House,"excellent local baker, patisserie and coffee shop.  I think this would be an excellent shop anywhere, when it opened in Easter Road over 10 years ago it was a jewel.  It has lost its shine a little (in my eyes) in part to do with the other excellent options now nearby - which is not Manna House's fault - but also I am not sure that the patisserie is what it once was.  What remains excellent is the bread, take away rolls and salads.  I would wish the coffee was better - the Edinburgh competition has left it behind - and the lack of toilet facilities makes it less desirable as a place to sit in.  Still, the world, and Easter Road in particular, is a much better place with Manna House in it.",2016-03-30,Edinburgh,-3.1716669,55.9581839,"['Food', 'Cafes', 'Restaurants', 'Coffee & Tea', 'Soup', 'Bakeries']"
4,El Encanto,"Nice ambiance, decent food, good service. In the middle of nowhere sand too hot outside. Yet again, I am not used to the weathet",2016-04-24,Cave Creek,-111.9455063,33.8322125,"['Mexican', 'Restaurants']"
5,Biaggio's Pizzeria,"Great local pizza spot! Everything is delicious and freshly made. Friendly family owned business with great service, this is my new pizza spot, I will be returning with friends! :-)",2014-11-07,Las Vegas,-115.2980281,36.1121815,"['Restaurants', 'Italian', 'Pasta Shops', 'Food', 'Specialty Food', 'Pizza']"
